age,1885,1895,1905,1921,1933,1947,1954,1961,1966,1971,1976,1981,1986,1991,1996,2001,2006,2011,2016
56,0.0262,0.02267,0.01934,0.01692,0.01631,0.0162,0.01549,0.01476,0.01523,0.01494,0.01327,0.01146,0.00974,0.008037363,0.006638643,0.005564301,0.00493,0.004742,0.004679
57,0.02766,0.02438,0.02071,0.01852,0.01774,0.01768,0.01704,0.01627,0.01681,0.0166,0.01458,0.01258,0.01082,0.008973434,0.007389951,0.006176638,0.00538,0.005134,0.005096
58,0.02915,0.0262,0.02229,0.02027,0.01917,0.01924,0.01866,0.01792,0.01854,0.01822,0.01603,0.01381,0.012,0.010010241,0.008234386,0.006863426,0.00591,0.005568,0.005542
59,0.03072,0.02813,0.024,0.02212,0.02061,0.02093,0.02037,0.01975,0.02043,0.02017,0.01763,0.01516,0.01327,0.011154055,0.009182551,0.007630057,0.00652,0.006053,0.006018
60,0.0323,0.03027,0.02584,0.02407,0.02216,0.02278,0.02221,0.02176,0.02253,0.02208,0.01935,0.01664,0.01465,0.012411126,0.010244977,0.008481889,0.00721,0.0066,0.006523
61,0.03399,0.03264,0.02788,0.02612,0.02387,0.02483,0.0242,0.02398,0.02481,0.02435,0.02125,0.01828,0.01615,0.013787583,0.011432114,0.00942424,0.00799,0.00722,0.007056
62,0.03586,0.03528,0.03012,0.02827,0.02583,0.02712,0.02636,0.0264,0.02732,0.02686,0.02333,0.0201,0.01776,0.015289528,0.012754313,0.010462383,0.00885,0.007921,0.007619
63,0.03819,0.03823,0.03257,0.03052,0.02804,0.02963,0.02872,0.02899,0.03001,0.0295,0.02557,0.0221,0.01951,0.016922928,0.01422182,0.011601543,0.00981,0.008704,0.00823
64,0.04137,0.04144,0.03537,0.03292,0.03046,0.03234,0.0313,0.0317,0.03292,0.03207,0.02802,0.0243,0.02142,0.018693683,0.015844755,0.012846888,0.01085,0.009566,0.008907
65,0.04582,0.04496,0.03859,0.03552,0.03311,0.03525,0.03412,0.03454,0.03603,0.03513,0.03067,0.02671,0.02351,0.020607604,0.0176331,0.014203529,0.012,0.010505,0.00967
66,0.05079,0.0485,0.0423,0.03837,0.03604,0.03834,0.03724,0.0375,0.03934,0.03824,0.03351,0.02936,0.02581,0.022670359,0.019596678,0.015680857,0.01323,0.011519,0.01054
67,0.05529,0.05182,0.04644,0.04149,0.03926,0.04156,0.04066,0.04064,0.04285,0.04146,0.03659,0.03225,0.02833,0.024893521,0.021743755,0.017305532,0.01457,0.012614,0.011535
68,0.059,0.05496,0.05106,0.0449,0.04279,0.04492,0.04446,0.04402,0.04665,0.04551,0.03989,0.03543,0.0311,0.027312433,0.024076898,0.019108298,0.01601,0.013822,0.012675
69,0.06196,0.05787,0.05611,0.0487,0.04663,0.04855,0.04862,0.0477,0.05075,0.04922,0.04343,0.03889,0.03414,0.029967902,0.026597161,0.021119578,0.01755,0.015186,0.013979
70,0.06416,0.06054,0.06162,0.0529,0.05082,0.05256,0.05315,0.05177,0.05514,0.05393,0.04724,0.04265,0.03748,0.032900134,0.029305471,0.023369424,0.0192,0.016745,0.015466
71,0.06672,0.06369,0.0676,0.0576,0.05541,0.05709,0.05803,0.05628,0.05985,0.05894,0.05137,0.04673,0.04112,0.036148594,0.032202621,0.025887447,0.021,0.01854,0.017156
72,0.07099,0.06863,0.07415,0.0629,0.06044,0.06228,0.06324,0.06118,0.0649,0.06449,0.05585,0.05114,0.0451,0.039751948,0.035289265,0.028702739,0.0232,0.020612,0.019066
73,0.07713,0.07522,0.08122,0.0689,0.06586,0.06811,0.0687,0.06646,0.07026,0.07044,0.06073,0.05592,0.04943,0.043747847,0.038593258,0.031843784,0.02602,0.022998,0.021215
